Temperature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorous,Fertilizer Name
12.0,76.8,22.7,clay,watermelon,129.8,114.4,63.1,No Fertilizer Needed
27.0,33.9,12.5,red,groundnut,60.4,71.7,40.0,No Fertilizer Needed
21.6,28.4,19.1,black,pearl millet,86.9,70.4,47.5,No Fertilizer Needed
13.2,57.5,16.4,loamy,maize,80.0,66.7,40.0,Urea
27.0,20.7,26.9,alluvial,wheat,106.4,80.7,50.0,DAP
28.5,59.9,23.3,sandy,soybean,45.9,40.0,40.0,10-26-26
19.5,35.4,50.3,red,sweet potato,87.2,80.0,40.0,DAP
27.1,63.0,58.7,clay,potato,172.3,100.0,60.0,10-26-26
17.3,62.7,54.6,sandy,onion,90.0,60.0,40.0,10-26-26
23.1,80.3,52.5,loamy,pigeon peas,82.2,98.5,40.0,No Fertilizer Needed
23.3,30.5,54.4,alluvial,onion,128.4,60.0,41.1,10-26-26
36.5,54.4,49.5,sandy,groundnut,44.6,43.5,40.0,DAP
35.1,62.5,28.6,black,tea,122.9,157.4,40.0,No Fertilizer Needed
33.6,34.5,25.7,sandy,watermelon,80.0,60.0,40.0,DAP
28.0,52.9,11.2,black,soybean,147.2,157.2,40.0,No Fertilizer Needed
34.0,47.2,27.3,alluvial,chickpea,82.6,107.2,40.0,No Fertilizer Needed
23.1,44.4,23.5,clay,onion,186.1,70.3,40.0,No Fertilizer Needed
29.4,61.9,50.5,red,soybean,88.6,56.1,40.0,No Fertilizer Needed
31.2,31.1,40.8,clay,soybean,137.6,111.6,40.0,No Fertilizer Needed
14.5,29.9,31.8,black,groundnut,140.5,118.3,40.0,No Fertilizer Needed
12.0,81.0,41.0,red,potato,120.0,100.0,60.0,Urea
26.4,85.9,54.7,loamy,potato,120.0,100.0,60.0,Urea
33.2,38.8,49.2,clay,maize,135.1,114.8,56.1,No Fertilizer Needed
15.4,57.4,19.3,alluvial,grapes,122.2,80.0,40.0,10-26-26
34.4,55.1,54.7,red,groundnut,58.1,63.2,40.0,DAP
35.9,78.4,38.7,sandy,sugarcane,150.0,60.0,60.0,Urea
17.4,64.8,47.7,alluvial,cotton,90.0,42.1,45.0,Urea
34.0,67.4,29.8,red,chickpea,68.0,66.9,40.0,DAP
20.6,62.4,45.9,red,beans,82.1,66.8,40.0,No Fertilizer Needed
25.1,55.0,50.2,sandy,onion,90.0,60.0,40.0,Urea
28.1,48.9,28.8,clay,banana,113.4,200.0,40.0,10-26-26
23.1,64.7,17.4,sandy,rice,120.0,54.7,60.0,Urea
21.9,30.0,55.0,loamy,beans,123.3,64.9,40.0,No Fertilizer Needed
36.5,52.4,30.8,loamy,chickpea,46.6,102.3,42.4,No Fertilizer Needed
21.2,44.5,55.5,loamy,cotton,121.8,40.9,45.0,No Fertilizer Needed
34.6,58.6,12.0,loamy,banana,130.3,200.0,40.0,10-26-26
19.3,55.5,10.6,sandy,mango,60.0,46.3,30.0,Urea
25.3,64.1,28.6,clay,wheat,123.5,121.5,50.0,DAP
19.8,45.8,50.1,red,grapes,71.0,82.7,40.0,DAP
11.1,74.6,46.4,red,onion,90.0,96.8,40.0,DAP
29.8,50.8,46.1,loamy,watermelon,80.0,103.6,40.0,DAP
21.5,47.6,12.1,red,maize,80.0,44.6,40.0,Urea
22.5,77.8,17.6,sandy,coffee,100.0,62.2,40.0,Urea
14.9,22.6,46.4,clay,rice,169.2,155.5,60.0,DAP
24.8,25.6,33.0,alluvial,potato,133.2,130.2,60.0,DAP
27.3,58.4,55.1,loamy,pearl millet,108.8,59.5,32.9,No Fertilizer Needed
30.5,70.2,36.0,alluvial,sugarcane,150.0,122.7,60.0,Urea
23.0,39.1,57.0,clay,soybean,103.6,164.0,64.8,No Fertilizer Needed
19.0,80.4,15.3,red,wheat,100.0,84.4,50.0,Urea
37.2,84.8,44.9,black,soybean,102.1,117.0,40.0,No Fertilizer Needed
19.0,37.0,41.2,loamy,coffee,127.4,93.1,40.0,No Fertilizer Needed
22.2,50.3,30.7,black,wheat,151.7,113.0,50.0,DAP
24.6,89.8,56.4,sandy,banana,100.0,200.0,40.0,10-26-26
17.3,76.3,26.8,loamy,soybean,95.8,99.0,40.0,No Fertilizer Needed
12.5,71.6,17.5,clay,cotton,120.9,157.6,61.3,No Fertilizer Needed
39.8,20.1,18.9,sandy,beans,27.0,40.0,40.0,DAP
20.7,60.0,12.0,alluvial,pigeon peas,132.6,45.5,40.0,No Fertilizer Needed
39.6,63.0,51.1,clay,coffee,100.0,96.5,40.0,DAP
18.0,40.4,51.8,clay,pearl millet,72.7,68.1,48.6,No Fertilizer Needed
35.6,31.0,48.8,red,chickpea,66.3,46.6,40.0,DAP
21.8,43.7,18.1,clay,banana,126.8,200.0,41.4,10-26-26
29.6,77.0,30.9,loamy,banana,125.7,200.0,40.0,10-26-26
16.3,52.3,45.2,loamy,pigeon peas,45.3,100.6,40.0,DAP
39.9,28.8,46.1,clay,sugarcane,150.0,88.5,60.0,Urea
24.4,48.7,56.5,alluvial,soybean,110.7,107.6,40.0,No Fertilizer Needed
16.3,53.1,11.7,alluvial,banana,100.0,200.0,40.0,10-26-26
21.7,76.9,33.2,loamy,wheat,129.0,99.7,50.0,DAP
34.5,72.2,45.4,sandy,chickpea,50.6,54.8,40.0,DAP
36.1,31.5,22.5,clay,potato,120.0,100.0,60.4,Urea
17.2,62.3,57.9,sandy,wheat,100.0,40.0,50.0,DAP
20.8,44.0,40.7,alluvial,rice,120.0,111.4,60.0,DAP
16.3,43.3,42.9,sandy,sorghum,80.0,44.9,40.0,DAP
28.4,62.9,31.7,red,sorghum,95.6,62.2,40.0,DAP
18.7,89.8,32.8,red,coffee,100.0,71.3,40.0,Urea
34.9,49.2,33.2,black,maize,141.9,187.6,40.0,No Fertilizer Needed
23.5,41.0,42.6,sandy,coffee,100.0,61.7,40.0,Urea
18.0,57.2,12.0,black,groundnut,149.0,116.6,40.0,No Fertilizer Needed
38.8,76.2,23.7,clay,onion,172.9,99.4,45.6,No Fertilizer Needed
33.8,64.8,25.3,alluvial,sorghum,104.0,131.0,40.0,DAP
29.8,40.1,15.8,red,tomato,100.0,100.0,50.0,Urea
26.4,34.0,44.3,sandy,mango,60.0,63.6,30.0,Urea
13.9,72.5,22.9,clay,rice,151.8,99.3,60.0,No Fertilizer Needed
31.9,45.3,48.3,sandy,onion,90.0,60.0,40.0,Urea
12.3,30.9,16.1,clay,beans,189.5,59.9,63.9,No Fertilizer Needed
13.4,51.6,16.1,sandy,groundnut,55.5,41.9,40.0,DAP
30.0,39.5,14.2,black,cotton,131.8,115.4,45.0,DAP
38.3,70.8,55.5,red,tomato,100.0,100.0,50.0,Urea
14.4,31.2,50.8,sandy,maize,80.0,62.6,40.0,DAP
10.9,79.7,49.6,loamy,beans,80.9,93.2,40.0,No Fertilizer Needed
15.0,63.5,34.2,sandy,watermelon,80.0,64.9,40.0,Urea
38.0,74.7,37.9,alluvial,soybean,90.1,75.2,40.0,No Fertilizer Needed
23.6,20.3,27.8,clay,wheat,196.3,125.5,63.0,No Fertilizer Needed
35.1,87.9,53.1,alluvial,onion,90.0,95.5,44.2,Urea
27.8,53.1,37.7,clay,sweet potato,137.5,80.0,55.3,No Fertilizer Needed
19.5,41.8,51.1,alluvial,wheat,100.0,46.9,50.0,Urea
38.9,29.6,22.9,alluvial,banana,100.0,200.0,40.0,10-26-26
39.3,45.5,34.9,clay,onion,162.7,60.0,40.0,No Fertilizer Needed
15.5,26.5,16.9,loamy,banana,100.0,200.0,40.0,10-26-26
39.2,73.8,25.9,clay,cotton,90.0,118.0,46.9,Urea
11.5,41.8,48.0,sandy,maize,80.0,30.0,40.0,Urea
36.1,58.2,55.3,red,sweet potato,75.9,80.0,40.0,10-26-26
37.6,49.4,42.9,loamy,wheat,100.0,40.2,50.0,DAP
13.2,53.4,33.5,clay,coffee,111.8,82.2,45.4,No Fertilizer Needed
36.9,37.3,26.7,red,coffee,100.0,78.8,40.0,Urea
34.4,52.9,46.4,alluvial,cotton,90.0,116.0,45.0,Urea
17.2,48.6,44.1,red,pigeon peas,90.6,80.8,40.0,No Fertilizer Needed
26.4,24.2,20.6,black,tomato,119.0,134.3,50.0,DAP
22.1,61.4,55.5,sandy,grapes,60.0,80.0,40.0,DAP
22.6,65.4,34.9,alluvial,cotton,140.8,59.2,45.0,No Fertilizer Needed
13.8,32.9,42.0,alluvial,groundnut,57.2,53.9,40.0,No Fertilizer Needed
39.9,72.1,46.6,sandy,wheat,100.0,40.0,50.0,DAP
10.1,34.7,15.5,red,cotton,90.0,54.5,45.0,DAP
14.4,65.4,16.2,sandy,chickpea,37.6,38.0,40.0,DAP
18.3,66.4,52.9,alluvial,sorghum,80.0,58.9,40.0,Urea
17.3,54.2,23.7,alluvial,pigeon peas,50.3,83.7,40.0,DAP
32.4,56.7,20.2,clay,wheat,100.0,84.4,50.0,DAP
33.1,53.1,48.1,black,potato,120.0,103.9,60.0,Urea
16.0,80.5,52.0,black,soybean,150.2,127.8,40.0,No Fertilizer Needed
10.5,36.4,34.3,sandy,chickpea,30.8,43.9,40.0,DAP
18.0,46.0,22.7,clay,sugarcane,150.0,110.6,60.0,Urea
22.1,24.4,57.9,alluvial,banana,100.0,200.0,46.1,10-26-26
37.9,79.9,38.7,alluvial,soybean,135.6,98.5,46.9,No Fertilizer Needed
14.5,21.4,48.4,clay,sorghum,166.9,90.9,40.0,No Fertilizer Needed
15.6,71.3,46.0,sandy,pearl millet,60.0,33.2,30.0,Urea
22.1,78.9,40.1,alluvial,tomato,100.5,100.0,50.0,DAP
19.7,80.0,27.8,sandy,tomato,100.0,100.0,50.0,10-26-26
10.5,25.3,38.3,red,onion,90.0,60.0,40.0,Urea
26.0,71.7,15.1,black,chickpea,152.9,160.0,40.0,No Fertilizer Needed
16.4,46.0,11.8,alluvial,soybean,46.6,52.8,40.0,No Fertilizer Needed
27.7,51.5,20.5,alluvial,groundnut,78.7,52.7,40.0,No Fertilizer Needed
26.1,64.0,48.0,red,groundnut,34.5,68.0,40.0,DAP
31.9,84.8,34.5,alluvial,pigeon peas,142.2,121.9,42.6,No Fertilizer Needed
25.1,36.1,38.8,clay,cotton,90.0,157.6,52.3,Urea
30.9,21.9,14.9,red,chickpea,73.8,50.1,40.0,DAP
17.0,23.2,19.0,sandy,potato,120.0,100.0,60.0,10-26-26
23.5,63.3,11.6,alluvial,wheat,116.3,75.0,50.0,DAP
23.0,68.2,51.7,alluvial,banana,100.0,200.0,40.0,10-26-26
15.3,79.0,31.0,red,wheat,100.0,40.0,50.0,Urea
23.0,69.0,18.3,clay,onion,159.3,151.9,53.1,No Fertilizer Needed
37.0,84.2,59.2,red,sorghum,91.3,98.8,40.0,DAP
27.0,86.8,31.2,alluvial,sweet potato,105.1,80.0,42.6,No Fertilizer Needed
16.4,71.3,48.6,red,groundnut,32.9,56.8,40.0,DAP
37.8,81.2,15.8,black,sweet potato,121.9,94.0,51.3,No Fertilizer Needed
26.8,47.6,42.5,clay,sweet potato,159.2,80.0,57.8,No Fertilizer Needed
36.3,75.9,22.0,red,potato,120.0,100.0,60.0,Urea
26.2,25.8,36.3,sandy,maize,80.0,45.7,40.0,Urea
22.8,79.5,20.3,clay,potato,171.4,124.1,60.0,DAP
28.7,25.0,46.0,sandy,sorghum,80.0,35.5,40.0,Urea
18.3,79.3,11.5,alluvial,potato,120.1,111.8,60.0,DAP
10.9,42.6,47.9,alluvial,rice,124.3,49.4,60.0,DAP
38.6,26.9,49.2,black,tomato,105.6,169.3,50.0,DAP
31.6,89.2,25.6,clay,tea,153.7,109.2,56.8,No Fertilizer Needed
17.8,26.0,50.6,loamy,banana,100.0,200.0,40.0,10-26-26
37.3,25.4,18.8,red,pearl millet,83.0,84.7,30.0,No Fertilizer Needed
24.1,55.5,33.4,black,mango,60.0,152.4,30.0,DAP
20.4,43.9,28.1,black,soybean,103.2,117.7,40.0,No Fertilizer Needed
17.1,30.4,23.5,clay,coffee,100.0,126.9,40.0,DAP
34.6,75.0,28.8,loamy,grapes,60.0,81.9,40.0,Urea
16.2,48.7,52.8,black,wheat,107.6,169.2,50.0,DAP
33.4,86.7,52.8,red,rice,120.0,40.0,60.0,DAP
36.0,37.7,36.4,clay,wheat,183.2,135.6,62.2,No Fertilizer Needed
32.0,87.4,42.2,alluvial,groundnut,98.9,121.2,40.0,No Fertilizer Needed
15.8,70.3,19.4,red,soybean,75.2,47.9,40.0,DAP
14.2,48.0,43.9,clay,pigeon peas,161.0,125.1,44.5,No Fertilizer Needed
19.2,40.8,11.0,alluvial,pigeon peas,131.2,53.7,41.3,No Fertilizer Needed
16.4,41.7,48.9,black,sorghum,80.0,174.0,50.3,Urea
21.7,44.8,47.5,alluvial,banana,119.4,200.0,45.0,10-26-26
31.6,45.8,37.2,sandy,watermelon,80.0,60.0,40.0,Urea
12.5,46.4,30.6,alluvial,rice,120.0,93.8,60.0,DAP
37.5,21.6,21.3,red,sorghum,80.0,78.6,40.0,Urea
34.9,39.3,46.3,sandy,sorghum,80.0,52.4,40.0,Urea
20.2,40.3,42.0,alluvial,pigeon peas,142.3,60.4,40.0,No Fertilizer Needed
39.1,77.7,19.7,sandy,tomato,100.0,100.0,50.0,Urea
31.9,76.5,50.3,black,cotton,90.0,124.4,45.0,Urea
36.4,28.7,12.4,alluvial,chickpea,140.6,50.2,40.0,No Fertilizer Needed
24.8,29.4,42.2,sandy,pigeon peas,66.0,39.3,40.0,DAP
12.3,25.9,47.5,alluvial,wheat,119.7,128.6,50.0,DAP
23.9,55.0,30.4,clay,watermelon,137.6,152.8,59.9,No Fertilizer Needed
16.3,21.9,50.5,sandy,rice,120.0,40.0,60.0,DAP
35.1,56.7,10.7,sandy,sweet potato,60.0,80.0,40.0,10-26-26
31.9,77.6,39.8,loamy,pearl millet,128.4,103.8,41.2,No Fertilizer Needed
16.4,45.8,49.6,alluvial,tea,120.0,80.0,40.0,Urea
36.1,64.8,38.8,clay,maize,80.0,78.5,40.0,DAP
20.3,21.8,17.0,black,sorghum,153.7,173.0,40.0,No Fertilizer Needed
28.2,55.4,13.7,sandy,potato,120.0,100.0,60.0,Urea
38.0,68.7,52.9,loamy,maize,80.0,65.5,40.0,DAP
28.9,74.5,26.9,loamy,wheat,100.0,67.7,50.0,DAP
30.8,28.2,16.4,red,wheat,100.0,40.0,50.0,DAP
25.6,34.2,29.5,clay,tomato,182.4,150.5,50.0,No Fertilizer Needed
14.6,51.9,26.0,black,rice,127.2,86.7,60.0,DAP
36.9,44.9,50.9,loamy,tomato,100.0,100.0,50.0,DAP
35.4,49.7,38.1,alluvial,pearl millet,133.5,130.6,36.7,No Fertilizer Needed
32.5,22.8,22.1,loamy,groundnut,122.7,74.6,40.0,No Fertilizer Needed
20.3,36.6,53.1,sandy,chickpea,62.1,44.8,40.0,DAP
16.4,65.2,40.7,clay,onion,90.0,94.2,40.0,DAP
34.7,55.5,59.7,red,rice,120.0,51.0,60.0,DAP
38.0,70.0,32.7,sandy,coffee,100.0,60.0,40.0,Urea
27.2,86.0,31.0,alluvial,tea,120.0,120.3,43.0,Urea
34.9,64.9,48.0,loamy,pigeon peas,109.1,92.1,40.0,No Fertilizer Needed
36.7,40.7,36.8,clay,chickpea,112.4,159.6,40.0,No Fertilizer Needed
19.9,27.2,11.1,sandy,soybean,43.5,48.8,40.0,DAP
36.7,27.6,52.0,sandy,tomato,100.0,100.0,50.0,10-26-26
26.9,87.2,12.7,black,onion,114.3,138.3,40.0,DAP
29.2,52.0,30.9,black,sugarcane,150.0,86.5,60.0,DAP
26.8,89.6,21.4,loamy,tomato,100.0,100.0,50.0,DAP
17.3,86.5,16.9,alluvial,grapes,133.0,117.2,41.3,No Fertilizer Needed
36.9,87.2,54.4,clay,banana,100.0,200.0,40.0,10-26-26
20.2,58.4,52.4,black,tea,120.0,111.4,40.0,Urea
23.0,38.6,49.2,sandy,pigeon peas,38.2,39.3,40.0,DAP
10.4,53.7,31.3,sandy,maize,80.0,30.0,40.0,DAP
19.4,43.6,56.2,red,tomato,100.0,100.0,50.0,Urea
14.5,61.1,48.7,red,watermelon,88.9,92.2,40.0,DAP
24.4,35.7,10.3,sandy,rice,120.0,40.0,60.0,DAP
40.0,28.2,59.0,clay,watermelon,115.3,61.6,40.0,No Fertilizer Needed
20.0,87.9,52.7,red,tomato,100.0,100.0,50.0,Urea
18.4,40.5,40.3,alluvial,tea,129.1,82.8,40.0,DAP
25.7,81.0,57.5,alluvial,potato,120.0,100.0,60.0,10-26-26
29.1,38.9,54.8,sandy,grapes,60.0,80.0,40.0,10-26-26
38.3,82.0,46.3,alluvial,wheat,119.9,53.7,50.0,DAP
10.6,75.9,47.3,loamy,sugarcane,150.0,70.6,60.0,Urea
39.5,59.6,56.6,clay,watermelon,80.0,60.0,56.0,Urea
26.0,24.7,19.8,alluvial,sorghum,80.0,126.4,40.0,DAP
31.4,32.0,27.2,loamy,mango,128.5,75.9,30.0,No Fertilizer Needed
10.3,79.5,55.0,black,maize,80.0,144.4,40.0,DAP
13.4,72.5,21.9,black,rice,120.0,80.9,60.0,DAP
27.2,44.1,16.1,red,pearl millet,60.0,76.6,30.0,DAP
17.9,23.4,58.1,loamy,banana,119.8,200.0,40.0,10-26-26
25.3,88.1,14.7,loamy,watermelon,80.0,60.0,43.8,Urea
17.5,27.1,33.5,alluvial,tomato,100.0,100.0,50.0,DAP
25.4,84.1,13.8,alluvial,pearl millet,126.8,121.0,37.3,No Fertilizer Needed
34.8,27.2,19.7,red,coffee,100.0,60.0,40.0,Urea
32.0,54.4,46.6,loamy,sweet potato,96.6,80.0,40.0,10-26-26
17.3,28.0,35.8,red,soybean,68.2,59.1,40.0,No Fertilizer Needed
27.2,51.5,46.9,sandy,mango,60.0,45.5,30.0,Urea
22.1,84.9,15.9,black,beans,99.2,179.2,40.0,No Fertilizer Needed
37.0,56.3,50.4,sandy,pearl millet,60.0,55.4,30.0,DAP
14.3,66.1,18.5,red,watermelon,80.0,77.0,40.0,Urea
30.4,66.2,10.7,black,maize,84.2,189.5,54.6,No Fertilizer Needed
22.1,30.5,13.6,loamy,pigeon peas,100.6,40.5,42.1,No Fertilizer Needed
19.8,47.9,32.8,sandy,coffee,100.0,60.0,40.0,Urea
17.1,63.6,37.1,loamy,pigeon peas,112.5,106.5,40.0,No Fertilizer Needed
35.5,75.9,57.6,clay,sugarcane,156.4,147.2,60.0,DAP
27.9,68.4,35.4,alluvial,onion,90.0,121.4,40.0,DAP
28.3,58.7,13.3,alluvial,mango,60.0,98.3,30.0,Urea
38.9,72.6,11.8,black,sorghum,117.8,187.7,40.0,DAP
22.0,47.3,19.8,red,soybean,83.4,40.0,40.0,No Fertilizer Needed
18.2,74.6,58.2,black,tea,120.0,194.4,41.0,Urea
26.0,46.9,17.5,red,pearl millet,73.6,65.6,36.3,No Fertilizer Needed
19.6,60.4,34.7,sandy,sugarcane,150.0,60.0,60.0,Urea
10.0,65.0,44.1,red,pigeon peas,85.0,78.4,40.0,No Fertilizer Needed
36.8,45.2,59.7,alluvial,rice,120.0,103.7,60.0,DAP
10.9,28.7,24.0,clay,coffee,136.1,91.0,56.0,No Fertilizer Needed
17.5,85.4,29.7,loamy,grapes,95.4,80.0,40.0,10-26-26
15.6,37.3,57.6,loamy,tea,120.0,98.5,40.0,Urea
36.0,33.6,58.0,sandy,watermelon,80.0,60.0,40.0,10-26-26
12.4,67.6,26.4,loamy,potato,120.0,109.2,60.0,DAP
37.4,44.0,18.4,sandy,pearl millet,60.0,47.5,30.0,DAP
25.9,74.7,28.5,loamy,soybean,62.1,72.8,43.7,No Fertilizer Needed
21.7,45.6,57.6,alluvial,sweet potato,93.2,80.0,40.0,DAP
10.5,42.4,34.4,loamy,sweet potato,103.2,80.0,40.0,10-26-26
28.8,28.4,43.8,loamy,tomato,100.0,104.5,50.0,DAP
28.0,31.5,20.0,black,cotton,136.5,94.9,45.0,DAP
35.2,34.7,25.4,clay,wheat,106.9,89.3,50.0,DAP
13.2,71.0,28.3,sandy,mango,60.9,42.4,30.0,DAP
17.1,49.8,52.6,clay,sorghum,80.0,82.4,64.2,Urea
35.9,76.2,24.2,alluvial,sugarcane,150.0,111.9,60.0,DAP
21.5,57.0,59.9,black,potato,122.1,138.8,60.0,DAP
35.0,73.0,10.3,alluvial,tea,120.0,88.3,40.0,Urea
22.1,82.3,56.8,loamy,sweet potato,92.2,93.2,41.4,No Fertilizer Needed
38.7,80.5,39.2,clay,onion,119.1,113.1,54.9,No Fertilizer Needed
35.9,29.7,45.3,loamy,groundnut,87.9,102.0,43.5,No Fertilizer Needed
29.0,71.3,31.1,red,groundnut,56.1,84.7,40.0,No Fertilizer Needed
15.3,29.0,57.9,loamy,tea,123.9,95.9,43.0,No Fertilizer Needed
10.8,85.3,10.3,loamy,onion,90.0,60.0,40.0,Urea
27.6,81.5,13.6,sandy,beans,31.6,58.2,40.0,DAP
36.1,24.8,10.3,loamy,cotton,90.0,50.3,45.0,DAP
26.7,32.8,15.0,black,beans,80.8,133.8,49.4,No Fertilizer Needed
27.6,89.7,34.5,black,watermelon,101.5,196.7,49.4,No Fertilizer Needed
23.5,64.6,32.1,black,soybean,148.7,83.2,41.6,No Fertilizer Needed
21.0,56.1,46.9,sandy,rice,120.0,40.0,60.0,Urea
16.6,76.9,45.4,red,maize,86.0,40.5,40.0,DAP
16.0,30.0,52.1,sandy,maize,80.0,30.0,40.0,Urea
10.2,26.3,22.2,alluvial,watermelon,80.0,106.6,40.0,DAP
10.7,31.6,33.6,loamy,chickpea,88.7,69.2,40.0,DAP
24.4,42.5,47.3,loamy,potato,120.0,100.0,60.0,Urea
35.9,85.9,26.3,sandy,watermelon,80.0,60.0,40.0,DAP
23.6,83.0,37.7,alluvial,pigeon peas,116.6,91.4,40.0,No Fertilizer Needed
23.2,28.5,33.4,alluvial,potato,120.0,100.0,60.0,Urea
29.7,87.7,57.8,red,tomato,100.0,100.0,50.0,10-26-26
37.3,35.0,30.6,red,coffee,100.0,60.3,40.0,Urea
35.6,25.3,25.2,alluvial,mango,99.4,122.7,30.0,No Fertilizer Needed
20.9,87.5,49.5,alluvial,mango,128.9,70.8,34.0,No Fertilizer Needed
22.5,54.2,42.2,loamy,banana,108.3,200.0,40.5,10-26-26
17.4,21.4,26.6,loamy,watermelon,119.9,106.5,40.0,No Fertilizer Needed
31.5,28.2,54.7,red,pearl millet,72.2,70.8,34.5,No Fertilizer Needed
27.1,50.8,18.1,sandy,rice,120.0,47.8,60.0,Urea
31.6,35.0,45.4,black,sorghum,134.8,191.4,40.0,DAP
13.9,22.0,43.8,sandy,sorghum,80.0,37.4,40.0,DAP
15.7,22.6,12.2,red,wheat,100.0,86.2,50.0,DAP
25.6,55.4,38.4,black,pigeon peas,85.7,162.9,40.0,No Fertilizer Needed
25.4,32.9,41.9,alluvial,grapes,83.9,117.4,40.0,DAP
10.5,88.5,21.8,sandy,wheat,100.0,46.8,50.0,DAP
13.3,24.6,51.8,loamy,coffee,100.0,89.6,40.0,Urea
33.4,65.0,18.4,clay,maize,188.1,136.8,63.4,No Fertilizer Needed
12.8,33.9,23.9,clay,pigeon peas,180.2,58.9,44.0,No Fertilizer Needed
27.3,89.5,14.1,clay,tomato,155.7,121.0,50.0,No Fertilizer Needed
21.9,64.3,46.6,sandy,cotton,90.0,60.0,45.0,Urea
24.0,66.2,12.7,black,chickpea,112.6,75.0,45.5,No Fertilizer Needed
22.1,29.1,19.0,black,cotton,90.0,123.3,45.0,Urea
32.3,57.0,31.9,alluvial,mango,69.7,109.2,47.0,No Fertilizer Needed
18.8,33.5,29.0,clay,tomato,100.0,100.0,50.0,10-26-26
34.3,74.4,15.2,alluvial,beans,120.0,51.0,40.0,No Fertilizer Needed
33.7,67.8,41.3,clay,banana,100.0,200.0,40.0,10-26-26
39.5,30.5,24.3,loamy,pigeon peas,53.6,79.4,40.0,No Fertilizer Needed
31.6,78.8,13.3,loamy,grapes,108.8,95.4,40.0,No Fertilizer Needed
30.0,61.7,16.4,alluvial,tomato,113.2,100.0,50.0,10-26-26
39.1,28.3,23.8,sandy,cotton,90.0,40.0,45.0,Urea
19.2,84.7,20.6,black,grapes,60.0,182.9,52.8,Urea
14.2,53.7,12.7,clay,sugarcane,150.0,106.4,60.0,Urea
18.3,31.6,41.0,black,sweet potato,95.5,80.0,44.6,No Fertilizer Needed
10.7,36.0,16.3,red,onion,90.0,92.3,40.0,Urea
17.8,80.5,51.4,loamy,mango,103.6,51.6,33.3,No Fertilizer Needed
17.5,28.7,40.8,clay,banana,185.6,200.0,40.0,10-26-26
21.1,82.5,25.4,black,beans,55.8,154.4,40.0,No Fertilizer Needed
18.6,79.0,57.3,loamy,grapes,64.6,80.0,40.0,10-26-26
23.0,27.7,37.7,black,groundnut,129.8,132.4,47.4,No Fertilizer Needed
10.8,83.8,49.6,sandy,wheat,100.0,40.0,50.0,DAP
14.9,56.1,37.2,black,maize,103.3,153.5,48.0,No Fertilizer Needed
14.4,22.1,46.0,clay,chickpea,194.5,104.6,52.7,No Fertilizer Needed
11.3,51.7,22.3,red,tomato,100.0,100.0,50.0,10-26-26
20.8,57.1,23.8,loamy,wheat,100.0,48.1,50.0,Urea
10.5,50.5,27.4,clay,tomato,179.0,102.8,51.4,No Fertilizer Needed
17.6,22.1,16.0,red,onion,90.0,76.8,40.0,Urea
22.1,77.6,56.0,red,tomato,100.0,100.0,50.0,10-26-26
34.7,25.5,39.3,black,watermelon,104.1,157.4,48.7,No Fertilizer Needed
11.0,88.6,30.1,clay,pearl millet,120.5,89.7,35.0,No Fertilizer Needed
32.7,75.7,12.5,clay,coffee,142.4,66.5,51.0,No Fertilizer Needed
10.6,65.9,39.3,clay,groundnut,136.4,60.1,63.4,No Fertilizer Needed
35.7,64.2,23.5,alluvial,coffee,100.0,131.8,40.0,Urea
33.5,23.0,40.5,loamy,maize,87.2,57.3,40.0,No Fertilizer Needed
37.9,47.7,40.3,black,tea,152.9,150.5,41.5,No Fertilizer Needed
27.7,68.0,50.7,black,tomato,100.0,102.5,50.0,DAP
38.7,30.4,34.2,black,onion,149.0,140.1,40.0,No Fertilizer Needed
34.9,73.4,31.8,sandy,soybean,30.5,44.2,40.0,DAP
18.7,59.8,15.7,red,coffee,100.0,60.0,40.0,Urea
36.5,79.4,57.8,sandy,groundnut,27.3,40.0,40.0,DAP
35.3,27.4,30.5,red,chickpea,88.3,76.0,40.0,No Fertilizer Needed
28.8,26.7,56.5,alluvial,beans,136.8,113.9,47.6,No Fertilizer Needed
30.5,72.6,38.6,loamy,soybean,95.6,93.5,40.5,No Fertilizer Needed
36.9,25.8,32.2,sandy,chickpea,22.0,43.7,40.0,DAP
37.8,55.6,50.8,loamy,coffee,118.6,104.6,43.1,No Fertilizer Needed
26.1,31.3,16.0,loamy,groundnut,127.2,74.1,40.5,No Fertilizer Needed
39.5,88.1,28.7,red,soybean,94.4,40.0,40.0,No Fertilizer Needed
26.2,49.3,26.0,loamy,rice,120.0,48.5,60.0,DAP
26.9,41.0,30.2,black,tomato,129.3,189.1,50.0,No Fertilizer Needed
30.2,61.3,49.6,black,sorghum,112.0,185.0,40.0,No Fertilizer Needed
31.8,47.4,57.2,black,sugarcane,150.0,152.7,60.0,Urea
11.3,44.8,45.7,loamy,wheat,100.0,94.3,50.0,Urea
20.6,23.1,55.0,clay,onion,149.7,84.5,40.0,No Fertilizer Needed
16.7,70.6,27.7,red,sweet potato,84.1,85.4,40.0,DAP
29.2,32.7,42.0,alluvial,pigeon peas,131.8,105.2,47.0,No Fertilizer Needed
21.3,58.3,46.0,red,banana,100.0,200.0,40.0,10-26-26
14.6,51.1,17.6,loamy,sorghum,80.0,47.0,40.0,DAP
32.8,77.8,30.3,red,grapes,68.1,80.0,40.0,DAP
